Section,SetId,EffectiveTime,Version,Abbreviation,Long Form,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,HeFH,Heterozygous Familial Hypercholesterolemia,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,HDL-C,high-density lipoprotein cholesterol,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,CHD,coronary heart disease,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,CVD,cardiovascular disease,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,Apo B,apolipoprotein B,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,i.e.,is elevation of chylomicrons,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,total-C,total cholesterol,,,
indication,324a3791-d53e-4716-89cc-9516917407cf,6/21/2012,4,TG,triglycerides,,,
indication,a9415031-0643-42f6-a162-662433fc1071,5/29/2012,6,CHD,coronary heart disease,,,
indication,a9415031-0643-42f6-a162-662433fc1071,5/29/2012,6,i.e.,is elevation of chylomicrons,,,
indication,10c0ed21-833a-4267-b388-56d0c1ebada8,7/12/2011,1,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,fb79c214-e6ff-499a-9e23-a759bef9b7cb,8/13/2010,1,CNS,CENTRAL N E RVOUS SYSTEM,,,
indication,AD3DA3C3-66B2-09FE-2C85-AAF4367E3732,10/6/2008,3,TIA,stroke/transient ischemic attack,,,
indication,AD3DA3C3-66B2-09FE-2C85-AAF4367E3732,10/6/2008,3,TG,triglycerides,,,
indication,A15D0DF0-3BCA-4FBC-A1D6-34A88C9A9665,3/30/2007,1,HPA,hypothalamic-pituitary-adrenal,,,
indication,4ACDFA96-BD62-4289-8454-276D3886A1A7,12/13/2006,3,GERD,gastroesophageal reflux disease,,,
indication,c28c5e33-5de2-4e92-a75a-4afc7a873554,12/9/2011,3349,MAC,Mycobacterium avium complex,,,
indication,cc8ef530-dd8c-40f5-af7e-4622c9e01d52,6/8/2006,1,GERD,Gastroesophageal Reflux Disease,,,
indication,cc8ef530-dd8c-40f5-af7e-4622c9e01d52,6/8/2006,1,eg,esophagitis or GERD symptoms,,,
indication,11939A69-D373-42DF-BABB-9FB7B9C8F6CB,3/7/2007,1,COPD,chronic obstructive pulmonary disease,,,
indication,11939A69-D373-42DF-BABB-9FB7B9C8F6CB,3/7/2007,1,PCP,Pneumocystis carinii pneumonia,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,LDL-C,low-density lipoprotein cholesterol,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,HeFH,Heterozygous Familial Hypercholesterolemia,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,Apo B,apolipoprotein B,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,HDL-C,high-density lipoprotein cholesterol,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,CVD,cardiovascular disease,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,i.e.,is elevation of chylomicrons,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,total-C,total cholesterol,,,
indication,ce3ac5e8-bdef-d195-e0a0-e1a982008efe,2/26/2008,1,TG,triglycerides,,,
indication,DE3C370C-7247-4260-8C6B-C0C35EB6F9BA,10/12/2007,2,Codeine,codeine phosphate,,,
indication,c83616c9-c222-4e3e-91bd-c7839406bb2a,1/11/2010,1,GERD,gastroesophageal reflux disease,,,
indication,976916CA-85FA-4099-9607-FD377E9CF319,10/25/2007,1,i.e.,Infections,,,
indication,1ecb628e-8bdf-4dbc-b5be-9f40eec183e6,8/31/2009,2,VLDL,very low density lipoprotein,,,
indication,3195db14-0cae-4b49-9fba-49b869fe92a8,3/23/2010,4,OCD,obsessive compulsive disorder,,,
indication,5991738a-da62-4814-b1ae-3007f62e3d01,5/14/2012,1,selenium,Selenium metallicum,,,
indication,5991738a-da62-4814-b1ae-3007f62e3d01,5/14/2012,1,formic acid,Formicum acidum,,,
indication,5991738a-da62-4814-b1ae-3007f62e3d01,5/14/2012,1,cortisone,Cortisone aceticum,,,
indication,1109d178-d4f5-432b-ad50-0d446bb53584,9/21/2011,1,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,e18ac1f5-4815-4123-b4c2-edfc2f73763b,7/13/2010,340,ADHD,Attention-Deficit/Hyperactivity Disorder,,,
indication,3fd2d938-38dc-4c40-94de-c9192a668048,3/10/2008,2,OCD,obsessive compulsive disorder,,,
indication,bc62b38c-4cc9-4e64-8852-1a0be6d36d8e,8/30/2011,1,HAI,Histologic Activity Index,,,
indication,67927928-c20f-4e12-a327-d26561d7810a,3/31/2010,1,DPNP,Diabetic Peripheral Neuropathic Pain,,,
indication,67927928-c20f-4e12-a327-d26561d7810a,3/31/2010,1,FM,Fibromyalgia,,,
indication,67927928-c20f-4e12-a327-d26561d7810a,3/31/2010,1,GAD,Generalized Anxiety Disorder,,,
indication,67927928-c20f-4e12-a327-d26561d7810a,3/31/2010,1,FM,fibromyalgia,,,
indication,67927928-c20f-4e12-a327-d26561d7810a,3/31/2010,1,MDD,major depressive disorder,,,
indication,9e1353d7-83d1-4522-9352-5545db044a50,1/17/2011,1,OCD,Obsessive Compulsive Disorder,,,
indication,180A07FD-1F6A-4617-B8E0-F938C65BA273,10/10/2008,1,OCD,obsessive compulsive disorder,,,
indication,C54BAAEE-8EA4-45F5-A5C8-BB84CF86832F,12/5/2007,2,SAMHSA,Substance Abuse and Mental Health Services Administration,,,
indication,C54BAAEE-8EA4-45F5-A5C8-BB84CF86832F,12/5/2007,2,OTPs,Opioid Treatment Programs,,,
indication,C54BAAEE-8EA4-45F5-A5C8-BB84CF86832F,12/5/2007,2,DEA,Drug Enforcement Administration,,,
indication,a543b4fb-186a-40f4-8c88-861b7db2b3e9,6/23/2011,1,RLS,Restless Legs Syndrome,,,
indication,dd6dda39-0e75-4a7a-bd6b-3fad3c462337,7/7/2011,1,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,a9a4309e-fe43-4a26-a30f-c6577d650336,4/17/2012,8,AED,antiepileptic drug,,,
indication,45454555-7402-41cb-a452-e6a76e04f387,3/14/2012,11,OCD,Obsessive Compulsive Disorder,,,
indication,f95f01c5-22f8-43c2-aaf4-0840aa256486,4/13/2011,3,CNS,CENTRAL NERVOUS SYSTEM,,,
indication,3574DF06-FEC5-4888-8080-3B817ADDFB02,8/4/2007,2,Cefizox,ceftizoxime for injection,,,
indication,564d76e0-77e9-4c87-85d7-43cbeb473485,3/22/2007,1,i.e.,in mental capacity,,,
indication,564d76e0-77e9-4c87-85d7-43cbeb473485,3/22/2007,1,SCAG,Sandoz-Clinical Assessment Geriatric,,,
indication,580da6bb-b4e8-40a3-bc21-87985d687354,9/9/2011,1,i.e.,is elevation of chylomicrons,,,
indication,3f4703c0-0b9e-41a0-8b70-da26683d9ed2,1/4/2012,4,CAD,Coronary Artery Disease,,,
indication,052cc172-e3f8-436a-ad92-234c3b7b4e38,9/15/2010,387,SAMHSA,Substance Abuse and Mental Health  Services Administration,,,
indication,052cc172-e3f8-436a-ad92-234c3b7b4e38,9/15/2010,387,DEA,Drug Enforcement  Administration,,,
indication,f149569c-05d1-4dba-b35a-4ed6a633f776,8/18/2011,1,TURP,transurethral resection of the prostate,,,
indication,f149569c-05d1-4dba-b35a-4ed6a633f776,8/18/2011,1,BPH,benign prostatic hyperplasia,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,HeFH, heterozygous  familial hypercholesterolemia,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,LDL-C,low-density lipoprotein cholesterol,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,Total-C,total cholesterol,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,HDL-C,high-density lipoprotein cholesterol,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,ApoB,apolipoprotein B,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,MI,myocardial infarction,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,CVD,cardiovascular disease,,,
indication,99cc0546-bb2d-751e-edfd-1c15a1182e0c,4/2/2012,1,TG,triglyceride,,,
indication,cb8c497a-4c4e-4af7-84d0-04c8c4636630,8/27/2007,2,OCD,obsessive compulsive disorder,,,
indication,f1e576fc-3bce-40e2-bfba-de48e341b722,1/10/2012,1,e.g.,esophagitis or GERD symptoms,,,
indication,8f642753-9e12-433c-a0bc-ab33dac41ddf,4/20/2007,1,DCIS,therapy.Ductal Carcinoma in Situ,,,
indication,8f642753-9e12-433c-a0bc-ab33dac41ddf,4/20/2007,1,DCIS,Ductal Carcinoma in Situ,,,
indication,ca4520ad-7f42-4632-8065-5b88a0ca7f2f,10/24/2009,1,PSVT,paroxysmal supraventricular tachycardia,,,
indication,A1DA5A84-7529-4F62-867F-808A6CAB40B8,1/1/2007,1,VLDL,very low density lipoprotein,,,
indication,d460371b-545c-4a16-b5a8-ef8d748cecb9,7/15/2011,1,i.e.,is elevation of chylomicrons,,,
indication,4a765347-d687-4af1-a33f-fbff972c6252,3/30/2011,1,GAD,Generalized Anxiety Disorder,,,
indication,4a765347-d687-4af1-a33f-fbff972c6252,3/30/2011,1,OCD,obsessive compulsive disorder,,,
indication,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,LDL-C,low-density lipoprotein cholesterol,,,
indication,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,HDL-C,high-density lipoprotein cholesterol,,,
indication,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,CVD,cardiovascular disease,,,
indication,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,Apo B,apolipoprotein B,,,
indication,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,i.e.,is elevation of chylomicrons,,,
indication,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,total-C,total cholesterol,,,
indication,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,TG,triglycerides,,,
indication,3660ed71-6268-4491-a4a3-4d5aeabbb489,11/4/2009,3,GERD,Gastroesophageal Reflux Disease,,,
indication,3660ed71-6268-4491-a4a3-4d5aeabbb489,11/4/2009,3,eg,esophagitis or GERD symptoms,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,LDL-C,low-density lipoprotein cholesterol,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,HeFH,Heterozygous Familial Hypercholesterolemia,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,Apo B,apolipoprotein B,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,HDL-C,high-density lipoprotein cholesterol,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,CVD,cardiovascular disease,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,i.e.,is elevation of chylomicrons,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,total-C,total cholesterol,,,
indication,a0714ce3-bd46-4536-9b1e-83489c368f40,9/8/2011,4,TG,triglycerides,,,
indication,9d4fa3ac-5a6d-460c-bc89-1c83fd436e90,5/12/2010,1,VLDL,very low  density lipoprotein,,,
indication,ADB54FE50FCC4A01AFC64AA3D3DB45BB,11/7/2006,2,GERD,gastroesophageal reflux disease,,,
indication,b3ad0449-fd60-482a-9ba7-afd8f5555b83,1/13/2012,8,HIV,human immunodeficiency virus,,,
indication,8fbbd6d1-637b-4f67-897d-ab5eaeb5cc0e,9/13/2010,25,DSM-III,Diagnostic and Statistical  Manual of Mental Disorders-3rd edition,,,
indication,552ba162-76ed-4bc9-8c2c-fac7a1804da0,2/23/2012,11,TIRF,Transmucosal Immediate Release Fentanyl,,,
indication,063FA789-4570-4715-C3BD-1BAD0449FB26,1/12/2007,1,DCIS,Ductal Carcinoma in Situ,,,
indication,1deb3865-48b5-4860-880f-625f912d7ed4,2/6/2012,3539,SAMHSA,Substance Abuse and Mental Health  Services Administration,,,
indication,1deb3865-48b5-4860-880f-625f912d7ed4,2/6/2012,3539,DEA,Drug Enforcement  Administration,,,
indication,f341e909-6fa7-4e86-b585-182f1fffca97,12/13/2006,1,CT,computed tomography,,,
indication,d0cda063-00c5-0921-ee39-d4de1381f91a,8/17/2009,1,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,ff7c9b1c-4192-4d09-a2ab-b80ec14cd424,2/14/2008,2,Pentoxil®,Pentoxifylline Extended-release Tablets,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,LDL-C,low-density lipoprotein cholesterol,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,HeFH,Heterozygous Familial Hypercholesterolemia,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,HDL-C,high-density lipoprotein cholesterol,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,CHD,coronary heart disease,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,CVD,cardiovascular disease,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,Apo B,apolipoprotein B,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,i.e.,is elevation of chylomicrons,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,total-C,total cholesterol,,,
indication,012be6a1-42eb-478c-94c2-3326c40fbe72,11/23/2011,3252,TG,triglycerides,,,
indication,AF8317D7-B280-4F40-AD88-802F99D33D78,10/29/2008,1,HPA,hypothalamic-pituitary-adrenal,,,
indication,a7e19182-57b5-4783-9c7f-bb83961f1803,6/14/2011,3,BMI,body mass index,,,
indication,86e4b89d-42df-463d-a740-8d0d06b75daa,7/22/2011,1,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,dbdee4c0-86fa-4857-b536-79bf9ebb911a,1/4/2010,2,NCEP,National Cholesterol Education Program,,,
indication,7401068e-7e38-4c8c-8590-1eb81f0e9a1d,4/27/2010,1,PSVT,paroxysmal supraventricular tachycardia,,,
indication,79D6DEE4-5927-458D-A8AF-228328A37DB3,8/3/2007,1,ANLL,acute nonlymphocytic leukemia,,,
indication,96398ed5-ffb9-4ed4-92c1-6a9535864475,1/18/2012,2,PET,positron emission tomography,,,
indication,AF05203C-16FB-44DE-8F42-802FBAA03578,3/9/2009,3,CLL,chronic lymphocytic leukemia,,,
indication,e607b0e3-e22e-429f-b40a-0567ded993a7,4/27/2011,7,GERD,gastroesophageal reflux disease,,,
indication,5a33d7f7-6a79-62df-baaa-57950e256842,2/25/2011,3,NCEP,National Cholesterol Education Program,,,
indication,909fad96-a941-443a-a39f-4f93607410fb,11/30/2009,1,CAD,Coronary Artery Disease,,,
indication,4fc5df6d-9253-409c-9c4f-26159aa651bd,2/28/2012,1,NCEP,National Cholesterol Education Program,,,
indication,d356b7bb-929e-4cc0-98f7-bcf081c9c3b6,1/12/2012,7,HIV,human immunodeficiency virus,,,
indication,4384953c-de3e-46e3-bf76-1f72aa7b1281,6/25/2012,2,TSH,thyroid stimulating hormone,,,
indication,0121363e-dcd9-4c24-940b-ea890ab762e7,7/13/2010,2037,ADHD,Attention-Deficit/Hyperactivity Disorder,,,
indication,34B56F73-BEA4-4265-8B2A-C57520CF8E70,1/23/2008,1,HeFH,Heterozygous Familial Hypercholesterolemia,,,
indication,34B56F73-BEA4-4265-8B2A-C57520CF8E70,1/23/2008,1,CVD,cardiovascular disease,,,
indication,34B56F73-BEA4-4265-8B2A-C57520CF8E70,1/23/2008,1,i.e.,is elevation of chylomicrons,,,
indication,255d0d9b-1253-4a33-8c9d-f4f168788d87,7/18/2011,1,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,80cbc57e-d864-4c17-bd64-b5206ee55aab,2/24/2012,3,GERD,Gastroesophageal Reflux Disease,,,
indication,80cbc57e-d864-4c17-bd64-b5206ee55aab,2/24/2012,3,e.g.,esophagitis or GERD symptoms,,,
indication,34c0b734-98ca-4aec-965f-e55edd3317f3,8/6/2010,2,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,8ce0eca5-c5a5-444a-b06a-5763be139949,3/30/2011,1,DSM-III,Diagnostic and Statistical Manual of Mental Disorders3rd edition,,,
indication,46e90ef7-7720-4554-9ca7-e96cac5fa529,6/21/2011,1,HIV,human immunodeficiency virus,,,
indication,08BB4884-403B-4163-BEE7-5AA40992AC4E,6/7/2006,1,HYCODAN,hydrocodone bitartrate and homatropine methylbromide,,,
indication,775d260f-cf89-4040-a76d-d8b7e262b7e4,10/5/2006,1,DSA,digital subtraction angiography,,,
indication,775d260f-cf89-4040-a76d-d8b7e262b7e4,10/5/2006,1,CT,computed tomography,,,
indication,686cd696-0011-47b2-b342-142c20169ac6,11/7/2008,1,i.e.,Infections:,,,
indication,47F221E7-A340-4FAB-F2BD-3717994C816D,5/10/2006,2,ADHD,Attention Deficit Hyperactivity Disorder,,,
indication,2215dc1d-0b5a-469e-9b51-4d7480a51078,11/16/2007,1,RTA,renal tubular acidosis,,,
indication,f3bc8ede-13a3-4119-a47a-8234c80bbc05,3/29/2010,1,GAD,Generalized Anxiety Disorder,,,
indication,62A71C8C-D92D-4122-848F-9AE35F8BBE2B,12/1/2006,1,AFIB/AFL,atrial fibrillation/atrial flutter,,,
indication,1cec7a02-b7a5-49e1-ab64-3a4dab4149d2,4/30/2012,2,CAD,Coronary Artery Disease,,,
indication,05964DAE-8B84-467C-AF97-C82706A3CAD2,3/31/2007,1,CBS,in:cystathionine beta-synthase,,,
indication,05964DAE-8B84-467C-AF97-C82706A3CAD2,3/31/2007,1,CBS,.cbl).cystathionine beta-synthase,,,
indication,05964DAE-8B84-467C-AF97-C82706A3CAD2,3/31/2007,1,cbl,cofactor metabolism,,,
indication,05964DAE-8B84-467C-AF97-C82706A3CAD2,3/31/2007,1,MTHFR,,5,10-methylenetetrahydrofolate reductase,
indication,39a85db1-9e59-4ab0-9e18-36757f019faa,6/13/2012,12,OCD,obsessive-compulsive disorder,,,
indication,39a85db1-9e59-4ab0-9e18-36757f019faa,6/13/2012,12,PMDD,premenstrual dysphoric disorder,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,LDL-C,low-density lipoprotein cholesterol,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,HeFH,Heterozygous Familial Hypercholesterolemia,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,Apo B,apolipoprotein B,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,HDL-C,high-density lipoprotein cholesterol,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,CVD,cardiovascular disease,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,i.e.,is elevation of chylomicrons,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,total-C,total cholesterol,,,
indication,ff4a8eab-17d5-caf4-efba-7e7688202bf5,12/4/2009,2,TG,triglycerides,,,
indication,173018F5-FD76-4480-90F8-4B7EFE328444,5/11/2006,1,UTIs,urinary tract infections,,,
indication,b7e2af06-1fe4-4b45-ae5d-bc6279ca47f3,6/6/2012,1,VT,ventricular tachycardia,,,
indication,b7e2af06-1fe4-4b45-ae5d-bc6279ca47f3,6/6/2012,1,VF,ventricular fibrillation,,,
indication,6f6bea0c-297b-43ff-8960-ecc11243e06e,5/17/2011,4,ADHD,Attention-Deficit/Hyperactivity Disorder,,,
indication,93339B03-114C-837D-32A8-40B6F1EB71D7,11/20/2007,1,HPA,hypothalamic-pituitary-adrenal,,,
indication,62c47df4-2c71-437e-b142-bc193f6277f0,3/20/2012,4,OCD,Obsessive Compulsive Disorder,,,
indication,0e2b79ca-9d94-4bbf-8b59-d06c0f91b2d6,3/9/2011,1,NCEP,National Cholesterol Education Program,,,
indication,DBAE4496-6D22-48B0-A100-70F686D7C0BD,1/28/2009,3,DCCT,Diabetes Control and Complications Trial,,,
indication,d677acab-c2bd-4be5-82e8-293e310bba85,10/1/2009,5,i.e.,Infections:,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,LDL-C,low-density lipoprotein cholesterol,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,HeFH,Heterozygous Familial Hypercholesterolemia,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,HDL-C,high-density lipoprotein cholesterol,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,CHD,coronary heart disease,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,CVD,cardiovascular disease,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,Apo B,apolipoprotein B,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,i.e.,is elevation of chylomicrons,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,total-C,total cholesterol,,,
indication,4724dbb4-3613-4e6a-948f-a43d34f97f06,2/6/2012,9,TG,triglycerides,,,
indication,67044E85-DD05-4AB4-BB85-D56679372599,10/18/2006,1,GERD,gastroesophageal reflux disease,,,
indication,8d24d1ab-8701-42c1-9537-81526b7adf7a,11/24/2010,107,GERD,gastroesophageal reflux disease,,,
indication,fde9c9e4-5275-4aa5-8f56-56037b3db0c7,11/23/2011,1,TURP,transurethral resection of the prostate,,,
indication,fde9c9e4-5275-4aa5-8f56-56037b3db0c7,11/23/2011,1,BPH,benign prostatic hyperplasia,,,
indication,15A945E1-6B94-4D11-858F-604E7A2EB109,10/3/2007,5,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,AA249ECD-AFD3-4800-B196-D4F7B8C8FC6E,9/4/2007,1,G6PD,vulgaris.Glucose 6-phosphate dehydrogenase,,,
indication,13D85420-75E2-46E7-93EB-DCD10675CD03,10/10/2008,1,TTP,thrombocytopenic purpura,,,
indication,5ce98225-2eb3-4386-bda1-48cb4c132562,8/23/2011,3,AED,antiepileptic drug,,,
indication,1f0fa7d6-9309-4cf6-b842-3924ec8aebe7,12/6/2011,3320,SNRI,serotonin and norepinephrine reuptake inhibitor,,,
indication,1f0fa7d6-9309-4cf6-b842-3924ec8aebe7,12/6/2011,3320,MDD,major depressive disorder,,,
indication,f35ec9aa-2be6-40c9-9112-b9e3b80f8fa8,10/26/2009,5,GAD,Generalized Anxiety  Disorder,,,
indication,39f30f39-a52c-4034-bc41-1ec312b52c99,6/8/2011,1,TG,triglycerides,,,
indication,3a8a4490-9243-4201-944d-cea27d3d69f5,8/1/2011,6,DSM-III,Diagnostic and Statistical Manual of Mental Disorders-3rd edition,,,
indication,4dee18e8-93fc-43c3-8655-d99eba8d0de8,10/3/2007,2,CT,computed tomography,,,
indication,8C363F90-C378-48AE-ABBC-AEB25C9BF5CB,9/19/2007,1,SAMHSA,Substance Abuse and Mental Health Services Administration,,,
indication,8C363F90-C378-48AE-ABBC-AEB25C9BF5CB,9/19/2007,1,OTPs,Opioid Treatment Programs,,,
indication,8C363F90-C378-48AE-ABBC-AEB25C9BF5CB,9/19/2007,1,DEA,Drug Enforcement Administration,,,
indication,0fd36cb9-c4f6-4167-93c9-8530865db3f9,6/24/2011,105,CKD,chronic kidney disease,,,
indication,1dc1ceb2-c0cc-4118-bd02-07145ccc7b09,2/8/2012,3544,DPN,diabetic peripheral neuropathy,,,
indication,1dc1ceb2-c0cc-4118-bd02-07145ccc7b09,2/8/2012,3544,PHN,Post herpetic neuralgia,,,
indication,00cffa69-982f-4067-aa73-bcc3debe8154,7/19/2011,1,HIV,human immunodeficiency virus,,,
indication,92bad7f3-c4e8-458c-8349-d2714e7d4f1f,12/2/2011,1,NCEP,National Cholesterol Education Program,,,
indication,3F7F39A5-D5F9-40B3-B20B-55E2C2D4EF3E,5/11/2006,1,ADHD,Attention Deficit Hyperactivity Disorder,,,
indication,19ebf09d-cf0d-4744-a874-a3a9f0b624b4,9/4/2009,1,MI,myocardial infarction,,,
indication,903939b3-a01d-4593-85ca-cfe8d4d48d3e,12/15/2010,2,MAC,Mycobacterium avium  complex,,,
indication,3895e5cb-14d0-4676-9e57-3c224806bf3e,3/21/2012,17,NCEP,National Cholesterol Education Program,,,
indication,0078fb3d-3595-4ae1-a059-1d5e81c879cf,5/17/2012,1,MI,myocardial infarction,,,
indication,0078fb3d-3595-4ae1-a059-1d5e81c879cf,5/17/2012,1,UA,[unstable angina,,,
indication,0078fb3d-3595-4ae1-a059-1d5e81c879cf,5/17/2012,1,NSTEMI,/non-ST-elevation myocardial infarction,,,
indication,0078fb3d-3595-4ae1-a059-1d5e81c879cf,5/17/2012,1,ACS,Acute Coronary Syndrome,,,
indication,0078fb3d-3595-4ae1-a059-1d5e81c879cf,5/17/2012,1,STEMI,ST-elevation myocardial infarction,,,
indication,239dcefe-45a9-48f5-a6f1-1ac6546e0da2,4/18/2007,1,GAD,Generalized Anxiety Disorder,,,
indication,2d58c096-d6f5-41c5-bdaa-481cfb5f2e1b,5/3/2011,1,CNS,CENTRAL NERVOUS SYSTEM,,,
indication,48e43995-4551-40c1-9d05-46a3956aabaa,1/24/2008,1,SPECT,Single Photon Emission Computed Tomography,,,
indication,18fae555-8c03-4cec-8c65-c7fdaea4b958,1/9/2012,2,NCEP,National Cholesterol Education Program,,,
